id,name,zip,region,city,address,phone,mobile_phone,fax,email,web_site,category,sub_category,work_time,vkontakte,odnoklassniki,twitter,facebook,youtube,instagram,foursquare,livejournal,coordinates,city_coordinates
243411899561,G-m Service,195257,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Северный просп., 75, корп. 1, Санкт-Петербург, Россия",,"+7 (918) 708-59-12, +7 (953) 178-90-70",,maksgolder@mail.ru,http://g-msc.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","пн-пт 11:00–21:00; сб,вс 12:00–21:00",https://vk.com/gmsc_club,,,,,,,,30.412021 60.019725,30.315644 59.938955
97395805676,Мобайл сервис,117393,Москва и Московская область,Москва,"Профсоюзная ул., 56, Москва, Россия",,+7 (910) 009-80-84,,,https://mobile-service.moscow/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–21:00",,,,,,https://www.instagram.com/mobile_service__msk,,,37.55248 55.670021,37.617698 55.755864
107122843317,Ремонт,143103,Москва и Московская область,Руза,"Ульяновская ул., 7, Руза, Россия",,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов, Ремонт фотоаппаратов",,,,,,,,,,36.200075 55.703622,36.192242 55.703657
147217806731,AppSupport,142118,Москва и Московская область,Подольск,"ул. Генерала Варенникова, 2, микрорайон Кузнечики, Подольск, Россия",,+7 (916) 592-59-98,,appsupp@mail.ru,https://appsupport24.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",http://vk.com/podolsk_service,,,,,https://www.instagram.com/apple_podolsk/,,,37.487833 55.418641,37.544997 55.431136
189499947102,Твой мобильный сервис,115191,Москва и Московская область,Москва,"Большая Тульская ул., 13, Москва, Россия",+7 (495) 108-73-75,,,info@ymservice.ru,https://apple.ymservice.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов",чт-вс 10:00–19:00,https://vk.com/yourmobservice,,,https://www.facebook.com/ymservice,,https://www.instagram.com/ymservice,,,37.622445 55.709015,37.617698 55.755864
118969812768,Karmobile,,Москва и Московская область,Москва,"Главная ул., 29, Восточный административный округ, район Восточный",,+7 (985) 965-24-48,,,,Бытовые услуги,"Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–21:00",,,,,,,,,37.872468 55.819972,37.617698 55.755864
128445831959,Connect,121471,Москва и Московская область,Москва,"Можайское ш., 9, Москва, Россия",,+7 (985) 473-60-11,,,,Бытовые услуги,"Ремонт бытовой техники, Ремонт телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.438118 55.72099,37.617698 55.755864
1200276946,Сервисный центр rem-iPhone Озерки,194354,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"просп. Энгельса, 115, корп. 1, Санкт-Петербург, Россия",+7 (812) 988-62-72,,,,http://rem-iphone.ru/?utm_campaign=priority&utm_medium=maps&utm_source=yandex,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Салон связи","ежедневно, 11:00–20:00",https://vk.com/remiphonespb,,,,,https://www.instagram.com/rem_iphone.ru,,,30.325855 60.039177,30.315644 59.938955
183353035490,Яр mobile,115551,Москва и Московская область,Москва,"Домодедовская ул., 1, корп. 1, Москва, Россия",,,,,,Бытовые услуги,"Аккумуляторы и зарядные устройства, Бытовые услуги, Ремонт телефонов",пн-пт 10:00–19:00; сб 10:00–18:00,,,,,,,,,37.70655 55.616109,37.617698 55.755864
1779193545,Ремонт сотовых 1Mobihelp,141606,Москва и Московская область,Клин,"ул. Гагарина, 26Б, Клин, Россия",,"+7 (963) 716-30-33, +7 (966) 345-77-44",,1pc-help@mail.ru,https://1mobihelp.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–20:00",https://vk.com/accessklin,,,,,,,,36.723704 56.326917,36.728725 56.331588
53591549325,IFixTechPro.ru,141060,Москва и Московская область,Королёв,"просп. Космонавтов, 20А, Королёв, Россия",+7 (495) 226-08-96,+7 (968) 755-51-15,,info@timeweb.ru,,Бытовые услуги,"Ремонт телефонов, Ремонт часов","ежедневно, 10:00–20:30",https://vk.com/ifixtech,,,,,https://www.instagram.com/ifixtechpro_ru,,,37.866729 55.914352,37.815211 55.918953
238241780297,СмартСервис,142301,Москва и Московская область,Чехов,"Вокзальная площадь, 8, стр. 2, Чехов, Россия",,+7 (925) 200-14-97,,,,Бытовые услуги,"Ремонт аудиотехники и видеотехники, Ремонт бытовой техники, Ремонт телефонов","ежедневно, 10:00–19:00",,,,,,,,,37.48802 55.149284,37.454357 55.14235
10699028916,Fox Service,123181,Москва и Московская область,Москва,"ул. Исаковского, 6, корп. 2, Москва, Россия",,,,,,Мобильная связь,Ремонт телефонов,пн-сб 11:00–20:00,,,,,,https://www.instagram.com/_fox_service_/,,,37.403378 55.816895,37.617698 55.755864
1370458963,Ipochino,141304,Москва и Московская область,Сергиев Посад,"Вознесенская ул., 32А, Сергиев Посад, Россия",,+7 (985) 978-12-13,,"2018-09-13__14-29-56__sip_galina@vpbx400059540.mangosip.ru__79998209789.mp3,  2017-11-13__12-58-38__sip_galina@vpbx400059540.mangosip.ru__79201122858.mp3,  2018-09-13__14-41-28__sip_galina@vpbx400059540.mangosip.ru__79267115282.mp3,  info@ipochino.ru,  webform@ipochino.ru",http://www.ipochino.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",https://vk.com/ipochino_official,,,https://www.facebook.com/ipochino911,,https://www.instagram.com/ipochino,,,38.133157 56.304014,38.135972 56.315311
62063618431,Чип сервис,194358,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"просп. Просвещения, 30, корп. 1, Санкт-Петербург, Россия",,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт фотоаппаратов","пн,вт,ср,чт,пт,вс 11:00–20:00",,,,,,,,,30.327906 60.054857,30.315644 59.938955
66186912494,Амиго-Сервис,190031,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Московский просп., 2/6",8 (800) 551-62-40,+7 (965) 057-00-74,,,"http://www.amigoservice.ru/, http://t.me/ShopAmigoServiceBot",Мобильная связь,"Оптические приборы и оборудование, Ремонт телефонов, Товары для мобильных телефонов","пн-пт 09:00–20:00; сб,вс 10:00–20:00",https://vk.com/amigoserviceru,,,,,https://www.instagram.com/amigo_service,,,30.317945 59.925863,30.315644 59.938955
55435834737,Ремонт телефонов Шушары,196626,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Вишерская ул., 16, посёлок Шушары, Россия",+7 (812) 948-90-07,+7 (999) 036-78-25,,,https://themasterskaya.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–20:00",,,,,,https://www.instagram.com/the_masterskaya.ru,,,30.374375 59.806097,30.315644 59.938955
200184370870,Ремонт техники Apple,,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Среднерогатская ул., 20, Санкт-Петербург, Россия",+7 (812) 243-19-37,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, круглосуточно",https://vk.com/public204191660,,,,,,,,30.338149 59.820251,30.315644 59.938955
138929321911,Мастер Gadget,195257,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Гражданский просп., 84, Санкт-Петербург, Россия",,+7 (981) 688-61-41,,,http://us-remontservice.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 11:00–21:00",,,,,,,,,30.399442 60.015807,30.315644 59.938955
102933004591,ReStart.mob,109548,Москва и Московская область,Москва,"Шоссейная ул., 4, корп. 1",,+7 (916) 608-07-07,,,,Мобильная связь,Ремонт телефонов,"пн-пт 09:00–21:00; сб,вс 10:00–20:00",,,,,,,,,37.727472 55.692092,37.617698 55.755864
81242881343,Сервисный центр 112,,Москва и Московская область,Сергиев Посад,"просп. Красной Армии, 185В, Сергиев Посад, Россия",,+7 (916) 131-61-11,,,,Бытовые услуги,"Ремонт бытовой техники, Ремонт телефонов",пн-сб 11:00–20:00; вс 15:00–20:00,,,,https://www.facebook.com/servicecentre112,,https://www.instagram.com/servicecentre112,,,38.137715 56.317283,38.135972 56.315311
106802667736,Quik Service DmD,,Москва и Московская область,Домодедово,"ул. Корнеева, 4, стр. 6, Домодедово, Россия",,+7 (999) 909-44-55,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 09:00–20:00",,,,,,,,,37.771358 55.436517,37.768004 55.437174
133424648587,WWW-Сервис,198330,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Ленинский просп., 93, корп. 1, Санкт-Петербург, Россия",+7 (812) 742-11-70,+7 (995) 996-92-06,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт персонального электротранспорта, Ремонт телефонов","ежедневно, 11:00–20:00",,,,,,,,,30.208681 59.854327,30.315644 59.938955
65261693915,Хардмастер,115280,Москва и Московская область,Москва,"1-й Автозаводский пр., 7/1, Москва, Россия",+7 (495) 150-33-62,+7 (916) 370-90-68,,,https://www.hardmaster.info/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–22:00",https://vk.com/club34797252,,,https://www.facebook.com/HardMaster.info,https://www.youtube.com/channel/UCXa6h9p5SyuPXYWr9__k0tw,,,,37.658158 55.704651,37.617698 55.755864
102095864001,AS service,129337,Москва и Московская область,Москва,"Ярославское ш., 54, Москва, Россия",,,,,,Мобильная связь,"Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",,,,,,,,,37.705245 55.866221,37.617698 55.755864
102690010847,Expert сервис,,Санкт-Петербург и Ленинградская область,Сертолово,"ул. Молодцова, 6/4, Сертолово, Россия",,"+7 (921) 186-96-96, +7 (981) 769-43-21",,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 11:00–21:00",https://vk.com/club147340925,,,,,,,,30.216624 60.1431,30.217179 60.143531
182174516868,MobilTronic,107140,Москва и Московская область,Москва,"Комсомольская площадь, 6, стр. 1, Москва, Россия",+7 (495) 642-54-90,+7 (926) 900-99-85,,info@mobiltronic.ru,https://mobiltronic.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов",пн-сб 10:00–20:00,,,,,,,,,37.659855 55.775553,37.617698 55.755864
1158296716,Ремонтная мастерская,119602,Москва и Московская область,Москва,"ул. Мичуринский Проспект, Олимпийская Деревня, 4, корп. 2",,+7 (909) 666-30-10,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов",пн-пт 11:00–20:00,,,,,,,,,37.468385 55.675623,37.617698 55.755864
1386273127,Amt Service,192283,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Малая Балканская ул., 31, Санкт-Петербург, Россия",,"+7 (921) 185-51-55, +7 (921) 366-71-66",,,http://www.amtsrv.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Салон связи, Товары для мобильных телефонов","ежедневно, 11:00–20:00",,,,,,,,,30.383857 59.828268,30.315644 59.938955
1749685051,Дом быта,119361,Москва и Московская область,Москва,"ул. Наташи Ковшовой, 8А, Москва, Россия",,+7 (926) 149-97-99,,,,Бытовые услуги,"Бытовые услуги, Металлоремонт, Ремонт телефонов","ежедневно, 09:00–21:00",,,,,,,,,37.450182 55.682153,37.617698 55.755864
83680397991,Мир аксессуаров,115551,Москва и Московская область,Москва,"Шипиловский пр., 47",,+7 (958) 111-37-06,,,http://www.mir-aksessuarov.ru/,Мобильная связь,"Магазин сумок и чемоданов, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",,,,,,http://www.instagram.com/aksessuary_na_shipilovskom,,,37.69859 55.609307,37.617698 55.755864
144201820462,Romb Service,192007,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Лиговский просп., 235, Санкт-Петербург, Россия",+7 (812) 679-61-61,,,,http://romb-service.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ноутбуки и планшеты, Ремонт телефонов","пн-пт 10:00–20:00; сб,вс 10:00–19:00",https://vk.com/romb_service,,,https://www.facebook.com/romb.service,,https://www.instagram.com/romb.service,,,30.346306 59.90926,30.315644 59.938955
96935093313,Место исполнения желаний,192283,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Купчинская ул., 32, корп. 1, Санкт-Петербург, Россия",,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Фотостудия",,,,,,,,,,30.397982 59.828549,30.315644 59.938955
1735117897,Купи Чехол - продажа аксессуаров для смартфонов,125565,Москва и Московская область,Москва,"Фестивальная ул., 2Б, Москва, Россия",,,,,https://www.wildberries.ru/brands/kupi-chehol,Мобильная связь,"Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–22:00",http://vk.com/club9695053,http://ok.ru/wildberries,http://twitter.com/wildberries_ru,http://facebook.com/wildberries.ru,http://youtube.com/Wildberriesshop,https://www.instagram.com/kupichehol,,,37.477633 55.854713,37.617698 55.755864
11618529755,RemGadget,142300,Москва и Московская область,Чехов,"ул. Полиграфистов, 21/2, Чехов, Россия",,+7 (977) 715-20-44,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов",пн-сб 09:00–20:00,https://vk.com/remgadgettt,,,,,https://www.instagram.com/_remgadget_,,,37.478775 55.155069,37.454357 55.14235
235569458833,Ремонт телефонов,129515,Москва и Московская область,Москва,"1-я Останкинская ул., 23, Москва, Россия",,+7 (999) 999-41-90,,,,Мобильная связь,"Запчасти и аксессуары для бытовой техники, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 09:00–21:00",,,,,,,,,37.62226 55.824388,37.617698 55.755864
39831978175,Мегаполис,109341,Москва и Московская область,Москва,"ул. Перерва, 31, Москва, Россия",,+7 (968) 538-66-21,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 11:00–21:00",,,,,,https://instagram.com/___megapolis___,,,37.744902 55.658771,37.617698 55.755864
158329925196,Detel-service,127273,Москва и Московская область,Москва,"ул. Хачатуряна, 20А, Москва, Россия",,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов",пн-сб 09:00–20:00,,,,,,,,,37.605668 55.863214,37.617698 55.755864
1791700664,Remont Lab,121087,Москва и Московская область,Москва,"ул. Барклая, 8",+7 (499) 499-12-05,+7 (926) 730-62-00,,skarah@mail.ru,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–21:00",https://vk.com/remontlabcom,https://www.ok.ru/group/55708520611855,https://twitter.com/RemontLab,https://www.facebook.com/remontlab,,https://www.instagram.com/remont.lab,,,37.50283 55.741253,37.617698 55.755864
110740614683,Pedant.ru,129626,Москва и Московская область,Москва,"просп. Мира, 112А",+7 (495) 236-87-78,,,,https://pedant.ru/remont-telefonov/metro-alekseevskaya,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–20:00",https://vk.com/pedant_msk,https://ok.ru/group/54426777944246,,https://www.facebook.com/pedantrussia,,https://www.instagram.com/pedant_msk,,,37.638009 55.807597,37.617698 55.755864
154193309278,ReFRESH mobile,194355,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Жени Егоровой, 4, корп. 1",,+7 (952) 222-55-54,,,,Компьютеры,"Компьютерные аксессуары, Компьютерный ремонт и услуги, Ремонт телефонов",пн-сб 12:00–20:00,https://vk.com/refreshmobil,,,,,,,,30.307585 60.063451,30.315644 59.938955
133933985521,Кожухово-сервис,111675,Москва и Московская область,Москва,"ул. Руднёвка, 15",,"+7 (926) 316-71-47, +7 (925) 319-72-33",,"8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,  ios.03@yandex.ru",https://www.kozhuhovo-service.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт аудиотехники и видеотехники, Ремонт телефонов","ежедневно, 10:00–20:00",https://vk.com/kozhuhovo.servis,,,,,https://www.instagram.com/kozhuhovo.servis/,,,37.885773 55.716338,37.617698 55.755864
3812398483,Phone House,142700,Москва и Московская область,Видное,"Берёзовая ул., 1, стр. 8, Видное, Россия",,+7 (977) 927-89-73,,,,Мобильная связь,"Комиссионный магазин, Ремонт телефонов, Салон связи","ежедневно, 09:00–21:00, перерыв 14:00–15:00",,,,,,,,,37.720958 55.545742,37.70876 55.557037
200619035078,re:Store care,125171,Москва и Московская область,Москва,"Ленинградское ш., 16А, стр. 1, Москва, Россия",+7 (495) 933-43-45,,,,https://re-store.ru/care/?utm_campaign=03102021_сare&utm_content=button&utm_medium=static&utm_source=yandex_maps,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–22:00",,,,,,,,,37.497097 55.822598,37.617698 55.755864
164723310091,IPhone&MacBook,193313,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Искровский просп., 12, Санкт-Петербург, Россия",+7 (812) 424-43-09,,,,https://iphonemacbook-iskrovskij-prospekt.clients.site/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, круглосуточно",,,,,,,,,30.462886 59.911065,30.315644 59.938955
51587364975,Ремонт телефонов,107370,Москва и Московская область,Москва,"Открытое ш., 9, стр. 14А",+7 (499) 112-31-83,,,,,Мобильная связь,Ремонт телефонов,"ежедневно, круглосуточно",,,,,,,,,37.73676 55.81622,37.617698 55.755864
209979352020,Дом Быта,117186,Москва и Московская область,Москва,"Нагорная ул., 34, корп. 1, Москва, Россия",,+7 (977) 539-47-67,,,,Бытовые услуги,"Бытовые услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 09:00–21:00",,,,,,,,,37.595807 55.673915,37.617698 55.755864
236295113284,Мастерская Технодело,191119,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Черняховского, 11, Санкт-Петербург, Россия",,+7 (953) 359-55-11,,,http://technodelo.pro/,Бытовые услуги,"Ремонт аудиотехники и видеотехники, Ремонт бытовой техники, Ремонт телефонов","ежедневно, 11:00–22:00",https://vk.com/technodelo,,,https://www.facebook.com/technodelo.pro,,https://www.instagram.com/technodelo.pro,,,30.356806 59.916207,30.315644 59.938955
1729328338,Гарант,141207,Москва и Московская область,Пушкино,"Надсоновская ул., 24, Пушкино, Россия",,,,,,Мобильная связь,Ремонт телефонов,пн-пт 08:30–17:30; сб 09:00–14:00,http://vk.com/club122529839,,,,,,,,37.852544 56.003826,37.847164 56.011318
131316796530,Ремонт телефонов,109469,Москва и Московская область,Москва,"Перервинский бул., 15, корп. 1, Москва, Россия",+7 (495) 135-37-17,,,,http://hpxiaomi.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт оргтехники, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.77069 55.658149,37.617698 55.755864
9341026586,Матрица GSM,125171,Москва и Московская область,Москва,"Ленинградское ш., 9, корп. 1",,+7 (926) 372-20-20,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",,,,https://www.facebook.com/Matrix-GSM-102126645082851,,https://www.instagram.com/Matrix.gsm,,,37.498712 55.816269,37.617698 55.755864
1704286653,Ремонт телефонов,107370,Москва и Московская область,Москва,"Открытое ш., 9, стр. 6",,+7 (925) 166-60-77,,,,Компьютеры,"Комиссионный магазин, Компьютерный ремонт и услуги, Ремонт телефонов","пн-пт 10:00–20:00; сб,вс 10:00–18:00",,,,,,,,,37.734425 55.815028,37.617698 55.755864
163902055820,Ремонт телефонов и ноутбуков,109439,Москва и Московская область,Москва,"ул. Юных Ленинцев, 99, Москва, Россия",,+7 (925) 618-99-96,,,,Компьютеры,"Компьютерный ремонт и услуги, Программное обеспечение, Ремонт телефонов","пн-пт 10:00–20:00; сб,вс 10:00–19:00",,,,,,,,,37.779303 55.698651,37.617698 55.755864
48585900790,Cepco,108811,Москва и Московская область,Москва,"Россия, Москва, поселение Московский, Саларьевская улица, 16, корп. 4",+7 (495) 967-38-72,,,"example@example.com,  info@cepco.ru",http://www.cepco.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт фотоаппаратов","ежедневно, 09:00–21:00",https://vk.com/newcepco/,,,https://www.facebook.com/newcepco/,,https://www.instagram.com/newcepco/,,,37.407705 55.618084,37.617698 55.755864
86496746531,"Ремонт Телефонов, Планшетов, Ноутбуков",109145,Москва и Московская область,Москва,"Лермонтовский просп., 6, Москва, Россия",,+7 (992) 888-92-88,,,,Мобильная связь,Ремонт телефонов,"ежедневно, 10:00–21:00",,,,,,,,,37.848341 55.702465,37.617698 55.755864
175150888617,Ремонт телефонов,193315,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Народная ул., 87, Санкт-Петербург, Россия",,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 11:00–20:00, перерыв 14:00–15:00",,,,,,,,,30.48634 59.884341,30.315644 59.938955
1896374425,Сервис-Ремонт телефонов M&b,127562,Москва и Московская область,Москва,"Каргопольская ул., 14, корп. 1",,"+7 (968) 807-77-72, +7 (966) 180-00-08",,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт часов, Товары для мобильных телефонов, Ювелирная мастерская","ежедневно, 08:00–23:00",,,,,,,,,37.592994 55.863887,37.617698 55.755864
1396011013,Rda Service,197372,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"Богатырский просп., 66, корп. 1, Санкт-Петербург, Россия",,"+7 (921) 315-69-40, +7 (921) 445-90-07",,rdaservice78@yandex.ru,http://rda-service.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов",пн-сб 10:00–20:00; вс 11:00–18:00,https://vk.com/rdaservice,,,,,http://instagram.com/rdaservice,,,30.198853 60.006588,30.315644 59.938955
26853174155,Phoneluxe,196105,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Решетникова, 12, Санкт-Петербург, Россия",,"+7 (911) 921-26-22, +7 (963) 243-94-53",,,,Мобильная связь,"Комиссионный магазин, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",,,,,,,,,30.323452 59.879018,30.315644 59.938955
132843011360,Ремонт телефонов,125481,Москва и Московская область,Москва,"Планерная ул., 7",,,,,,Мобильная связь,Ремонт телефонов,,,,,,,,,,37.435003 55.862427,37.617698 55.755864
125694848655,Профикс,194358,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Фёдора Абрамова, 16, корп. 1, посёлок Парголово, Россия",+7 (812) 309-98-43,,,,https://profixservice.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ломбард, Ремонт телефонов","ежедневно, 11:00–20:00",https://vk.com/profixservice,,,,,https://www.instagram.com/profixservicespb,,,30.342153 60.078464,30.315644 59.938955
49308827398,Ip-masterskaya,109444,Москва и Московская область,Москва,"Ташкентская ул., 24, корп. 1",+7 (495) 432-35-45,,,,http://ip-masterskaya.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 09:00–20:00",,,,,,,,,37.809488 55.70041,37.617698 55.755864
127839871844,Перекресток,144010,Москва и Московская область,Электросталь,"ул. Ялагина, 3, Электросталь, Россия",,+7 (985) 698-40-50,,,,Компьютеры,"Ателье по пошиву одежды, Компьютерный ремонт и услуги, Металлоремонт, Ремонт бытовой техники, Ремонт обуви, Ремонт телефонов","ежедневно, 11:00–20:00",,,,,,,,,38.433 55.767527,38.444858 55.78445
211369981548,Remobilka,127549,Москва и Московская область,Москва,"ул. Пришвина, 8, корп. 1, Москва, Россия",+7 (495) 795-89-81,,,support@remobilka.ru,http://remobilka.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Ремонт фотоаппаратов",,,,,,,,,,37.594832 55.888625,37.617698 55.755864
242821872274,Heart reset,144010,Москва и Московская область,Электросталь,"ул. Корешкова, 3, Электросталь, Россия",,,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",,,,,,,,,38.447498 55.784684,38.444858 55.78445
147196417771,Ремонт Apple,109156,Москва и Московская область,Москва,"Жулебинский бул., 30, корп. 1",+7 (499) 390-94-46,+7 (926) 924-44-88,,info@remont-texno.ru,http://remont-texno.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.853479 55.68864,37.617698 55.755864
63889799574,Expert,,Москва и Московская область,Коломна,"площадь Восстания, 6, стр. 1, Коломна, Россия",,"+7 (919) 767-24-24, +7 (967) 224-00-24",,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","ежедневно, 10:00–18:00",,,,,,http://www.instagram.com/EXPERT2560,,,38.80316 55.084765,38.752809 55.103034
67886455032,Сервисный ремонт,127055,Москва и Московская область,Москва,"Тихвинская ул., 20",+7 (499) 110-82-78,,,,,Бытовые услуги,"Ремонт аудиотехники и видеотехники, Ремонт оргтехники, Ремонт телефонов","пн-пт 10:00–19:00; сб,вс 11:00–19:00",,,,,,,,,37.600705 55.790622,37.617698 55.755864
214060928733,"Ремонт телефонов, часов, сумок",121069,Москва и Московская область,Москва,"ул. Большая Молчановка, 23, стр. 2, Москва, Россия",,+7 (965) 263-37-07,,info@dombita-pr.ru,http://dombita-pr.ru/remont-sotovyih-telefonov-i-planshetov.html,Бытовые услуги,"Ремонт сумок и чемоданов, Ремонт телефонов, Ремонт часов",пн-пт 10:30–20:00; сб 12:00–18:00,,,,http://facebook.com/dombytaprestige,http://youtube.com/user/07davidart,https://www.instagram.com/dombytaprestige/,,,37.590201 55.753114,37.617698 55.755864
9227397362,Симка,141070,Москва и Московская область,Королёв,"ул. Фрунзе, 4, Королёв, Россия",,+7 (915) 188-35-35,,,,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–20:00",,,,,,,,,37.821803 55.924072,37.815211 55.918953
1598784525,Оцелот,115193,Москва и Московская область,Москва,"Южнопортовая ул., 16, Москва, Россия",,+7 (925) 895-82-95,,otselot@otselot.ru,http://otselot.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт телефонов","пн-пт 10:00–21:00; сб,вс 11:00–20:00",,,,,,,,,37.683806 55.707354,37.617698 55.755864
228220067458,Квант Сервисный центр,193232,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"ул. Дыбенко, 27, корп. 1, Санкт-Петербург, Россия",,+7 (981) 000-22-33,,,http://kvantsc.ru/,Компьютеры,"Компьютерный ремонт и услуги, Ремонт бытовой техники, Ремонт телефонов","ежедневно, 11:00–20:00",https://vk.com/s.kvant,,,,,,,,30.478643 59.90529,30.315644 59.938955
149827248036,Ремонт телефонов,140002,Москва и Московская область,Люберцы,"ул. Кирова, 9, корп. 1, Люберцы, Россия",,+7 (977) 889-98-71,,,,Мобильная связь,"Ремонт телефонов, Товары для мобильных телефонов","ежедневно, 10:00–21:00",,,,,,,,,37.866725 55.688745,37.893328 55.676748
241217275058,Добрые мастера,195298,Санкт-Петербург и Ленинградская область,Санкт-Петербург,"просп. Косыгина, 31, корп. 1, Санкт-Петербург, Россия",,+7 (905) 234-08-50,,,,Бытовые услуги,"Ремонт телефонов, Ремонт часов","ежедневно, 11:00–20:00",,,,,,,,,30.497878 59.944881,30.315644 59.938955
